,AWND,CDSD,CLDD,DATE,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,REPORT_TYPE.1,SOURCE,SOURCE.1,STATION,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset
2096,,,,2021-09-28T23:59:00,,,,,75s,,,28.79,,1.7,10s,,0s,91s,59s,,*,,,,120,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD28724 HR MAX TEMP (F): 9124 HR MIN TEMP (F): 59AVERAGE STATION PRESSURE(D):28.787  FASTEST 2MIN SPEED (MPH):  6FASTEST 2MIN DIR (DEG):120 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.7 24 HR AVG TEMP (F): 75DEPART FROM NORMAL:  9  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 10,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,609.0,1805.0
2097,,,,2021-09-29T23:59:00,,,,,71s,,,28.8,,1.8,6s,,0s,79s,63s,,*,,,,090,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD28724 HR MAX TEMP (F): 7924 HR MIN TEMP (F): 63AVERAGE STATION PRESSURE(D):28.799  FASTEST 2MIN SPEED (MPH):  8FASTEST 2MIN DIR (DEG): 90 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.8 24 HR AVG TEMP (F): 71DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  6,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,610.0,1804.0
2098,,,,2021-09-30T23:59:00,,,,,75s,,,28.87,,1.7,10s,,0s,86s,63s,,*,,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD28724 HR MAX TEMP (F): 8624 HR MIN TEMP (F): 63AVERAGE STATION PRESSURE(D):28.869  FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.7 24 HR AVG TEMP (F): 75DEPART FROM NORMAL:  9  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 10,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,611.0,1803.0
2099,,,,2021-10-01T23:59:00,,,,,74s,,,28.93,,0.1,9s,,0s,79s,68s,,*,0.02s,,,240,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.02 24 HR MAX TEMP (F): 7924 HR MIN TEMP (F): 68AVERAGE STATION PRESSURE(D):28.927  FASTEST 2MIN SPEED (MPH):  3FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 0.1 24 HR AVG TEMP (F): 74DEPART FROM NORMAL:  9  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  9,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,611.0,1801.0
2100,,,,2021-10-02T23:59:00,,,,,75s,,,28.89,,1.6,10s,,0s,82s,68s,,*,0.00,,,240,8,TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 68AVERAGE STATION PRESSURE(D):28.888  FASTEST 2MIN SPEED (MPH):  8FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.6 24 HR AVG TEMP (F): 75DEPART FROM NORMAL: 10  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 10,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,612.0,1800.0
2101,,,,2021-10-03T23:59:00,,,,,71s,,,28.87,,3.2,6s,,0s,82s,59s,280,16,0.00,,,280,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD39424 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 59AVERAGE STATION PRESSURE(D):28.870 PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.2 24 HR AVG TEMP (F): 71DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  6,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,613.0,1758.0
2102,,,,2021-10-04T23:59:00,,,,,68s,,,28.88,,1.6,3s,,0s,82s,54s,,*,0.00,,,360,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 54AVERAGE STATION PRESSURE(D):28.885  FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.6 24 HR AVG TEMP (F): 68DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,614.0,1757.0
2103,,,,2021-10-05T23:59:00,,,,,67s,,,28.92,,1.8,2s,,0s,84s,50s,,*,0.00,,,030,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8424 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE(D):28.921  FASTEST 2MIN SPEED (MPH):  8FASTEST 2MIN DIR (DEG): 30 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.8 24 HR AVG TEMP (F): 67DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  2,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,614.0,1756.0
2104,,,,2021-10-06T23:59:00,,,,,68s,,,28.91,,2.4,3s,,0s,82s,54s,,*,0.00,,,280s,10s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 54AVERAGE STATION PRESSURE(D):28.908  FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.4 24 HR AVG TEMP (F): 68DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,615.0,1754.0
2105,,,,2021-10-07T23:59:00,,,,,71s,,,28.92,,1.5,6s,,0s,88s,54s,270,16,0.00,,,270s,8s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD39424 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8824 HR MIN TEMP (F): 54AVERAGE STATION PRESSURE(D):28.921 PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  8FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.5 24 HR AVG TEMP (F): 71DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  6,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,616.0,1753.0
2106,,,,2021-10-08T23:59:00,,,,,73s,,,28.9,,2.3,8s,,0s,90s,55s,230,18,0.00,,,230,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD39424 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 9024 HR MIN TEMP (F): 55AVERAGE STATION PRESSURE(D):28.894 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.3 24 HR AVG TEMP (F): 73DEPART FROM NORMAL: 10  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  8,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,617.0,1752.0
2107,,,,2021-10-09T23:59:00,,,,,80s,,,28.79,,4.8,15s,,0s,90s,70s,230,18,0.00,,,250,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD39424 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 9024 HR MIN TEMP (F): 70AVERAGE STATION PRESSURE(D):28.795 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.8 24 HR AVG TEMP (F): 80DEPART FROM NORMAL: 18  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 15,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,617.0,1750.0
2108,,,,2021-10-10T23:59:00,,,,,78s,,,28.66,,5.5,13s,,0s,86s,70s,130,21,0.02s,,,130,9,TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD41124 HR PRECIPITATION (IN): 0.02 WEATHER(CODE):3  24 HR MAX TEMP (F): 8624 HR MIN TEMP (F): 70AVERAGE STATION PRESSURE(D):28.658 PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):130 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.5 24 HR AVG TEMP (F): 78DEPART FROM NORMAL: 16  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 13,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,618.0,1749.0
2109,,,,2021-10-11T23:59:00,,,,,67s,,,28.66,,5.7,2s,,0s,79s,54s,250,18,0.00,,,260,12,TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD39424 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7924 HR MIN TEMP (F): 54AVERAGE STATION PRESSURE(D):28.663 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.7 24 HR AVG TEMP (F): 67DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  2,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,619.0,1748.0
2110,,,,2021-10-12T23:59:00,,,,,62s,,,28.82,,1.6,0s,,3s,75s,48s,,*,0.54s,,,060,7,TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD33524 HR PRECIPITATION (IN): 0.54 WEATHER(CODE):3  24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 48AVERAGE STATION PRESSURE(D):28.818  FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG): 60 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.6 24 HR AVG TEMP (F): 62DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,620.0,1746.0
2111,,,,2021-10-13T23:59:00,,,,,78s,,,28.72,,5.3,13s,,0s,82s,73s,120,18,0.02s,,,210,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD39424 HR PRECIPITATION (IN): 0.02 24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 73AVERAGE STATION PRESSURE(D):28.724 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):120 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.3 24 HR AVG TEMP (F): 78DEPART FROM NORMAL: 17  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 13,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,621.0,1745.0
2112,,,,2021-10-14T23:59:00,,,,,71s,,,28.75,,1.7,6s,,0s,79s,63s,180,21,1.00s,,,270s,8s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD39424 HR PRECIPITATION (IN): 1.00 24 HR MAX TEMP (F): 7924 HR MIN TEMP (F): 63AVERAGE STATION PRESSURE(D):28.748 PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  8FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.7 24 HR AVG TEMP (F): 71DEPART FROM NORMAL: 10  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  6,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,621.0,1744.0
2113,,,,2021-10-15T23:59:00,,,,,64s,,,28.85,,4.9,0s,,1s,77s,50s,300,23,0.06s,,,270,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD39424 HR PRECIPITATION (IN): 0.06 24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE(D):28.848 PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.9 24 HR AVG TEMP (F): 64DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,622.0,1743.0
2114,,,,2021-10-16T23:59:00,,,,,56s,,,29.13,,1.9,0s,,9s,70s,41s,290,16,0.00,,,330,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD39424 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE(D):29.136 PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.9 24 HR AVG TEMP (F): 56DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,623.0,1741.0
2115,,,,2021-10-17T23:59:00,,,,,55s,,,29.12,,0.4,0s,,10s,73s,37s,,*,0.00,,,010,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 37AVERAGE STATION PRESSURE(D):29.116  FASTEST 2MIN SPEED (MPH):  5FASTEST 2MIN DIR (DEG): 10 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 0.4 24 HR AVG TEMP (F): 55DEPART FROM NORMAL: -5  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,624.0,1740.0
2116,,,,2021-10-18T23:59:00,,,,,58s,,,29.0,,0.6,0s,,7s,73s,43s,,*,0.00,,,140,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 43AVERAGE STATION PRESSURE(D):28.997  FASTEST 2MIN SPEED (MPH):  5FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 0.6 24 HR AVG TEMP (F): 58DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,625.0,1739.0
2117,,,,2021-10-19T23:59:00,,,,,59s,,,28.95,,0.3,0s,,6s,75s,43s,,*,0.00,,,120s,3s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 43AVERAGE STATION PRESSURE(D):28.953  FASTEST 2MIN SPEED (MPH):  3FASTEST 2MIN DIR (DEG):120 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 0.3 24 HR AVG TEMP (F): 59DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,626.0,1738.0
2118,,,,2021-10-20T23:59:00,,,,,64s,,,28.97,,1.1,0s,,1s,75s,52s,,*,0.00,,,220,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 52AVERAGE STATION PRESSURE(D):28.966  FASTEST 2MIN SPEED (MPH):  5FASTEST 2MIN DIR (DEG):220 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.1 24 HR AVG TEMP (F): 64DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,626.0,1736.0
2119,,,,2021-10-21T23:59:00,,,,,62s,,,29.01,,3.3,0s,,3s,77s,46s,,*,0.00,,,330,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 46AVERAGE STATION PRESSURE(D):29.009  FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.3 24 HR AVG TEMP (F): 62DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,627.0,1735.0
2120,,,,2021-10-22T23:59:00,,,,,62s,,,28.94,,0.8,0s,,3s,77s,46s,,*,0.00,,,250,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 46AVERAGE STATION PRESSURE(D):28.937  FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 0.8 24 HR AVG TEMP (F): 62DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,628.0,1734.0
2121,,,,2021-10-23T23:59:00,,,,,65s,,,28.79,,2.7,0s,,0s,81s,48s,240,20,0.00,,,240s,7s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD39424 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8124 HR MIN TEMP (F): 48AVERAGE STATION PRESSURE(D):28.792 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.7 24 HR AVG TEMP (F): 65DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,629.0,1733.0
2122,,,,2021-10-24T23:59:00,,,,,74s,,,28.69,,6.3,9s,,0s,82s,66s,230s,20s,0.00,,,210,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD39424 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 66AVERAGE STATION PRESSURE(D):28.695 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.3 24 HR AVG TEMP (F): 74DEPART FROM NORMAL: 16  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  9,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,630.0,1732.0
2123,,,,2021-10-25T23:59:00,,,,,64s,,,28.85,,2.6,0s,,1s,77s,50s,,*,0.00,,,280,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE(D):28.850  FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.6 24 HR AVG TEMP (F): 64DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,631.0,1731.0
2124,,,,2021-10-26T23:59:00,,,,,61s,,,28.77,,5.0,0s,,4s,72s,50s,,*,0.00,,,070,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD31824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7224 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE(D):28.767  FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG): 70 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.0 24 HR AVG TEMP (F): 61DEPART FROM NORMAL:  4  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0,SOD  ,SOD  ,6.0,6.0,72017253996.0,,,,,,,,,,,,,,,,,,,,,,,,,632.0,1730.0
