,AWND,CDSD,CLDD,DATE,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,REPORT_TYPE.1,SOURCE,SOURCE.1,STATION,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset
100,6.3,65.0,52.0,2021-04-30T23:59:00,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,2965.0,194.0,,,,,,,,,,,,,,,,,,7.0,4.0,4.0,0.0,0.0,0.0,0.1,3.0,1.0,1.3,-1.2,-1.98,,0.44,10-11,0,,0.0,,30.51,3.0,1003.0,73.7,60.3,29.49,11.0,1708.0,46.8,29.97,29.51,0.94,,,49.0,193.0,SOM797PCP MTOT:0.94 PCP GT 24HRS:0.44 DATE(S):10-11 DAYS W/PCP >=.01:7  DAYS W/PCP >=.10:4  DAYS W/ PCP >=.50:0 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.12  10/0352 MIN:10 0.18  10/0354 MIN:15 0.20  10/0356 MIN:20 0.21  10/0356 MIN:30 0.24  10/0356 MIN:45 0.24  10/0356 MIN:60 0.24  10/0356 MIN:80 0.24  10/0356 MIN:100 0.24  10/0356 MIN:120 0.24  10/0356 MIN:150 0.24  10/0356 MIN:180 0.24  10/0356 AVG DLY MIN:46.8  AVG DLY MAX:73.7  AVG MLY TMP:60.3  MIN TMP:26 DATE(S):03 MAX TMP:86  DATE(S):29 07 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:4  DAYS MIN  <=0:0  AVG STP:29.505 LWST SLP:29.49 DATE/TIME:111708 HGST SLP:30.51 DATE/TIME:031003 HDD MTH TOT:188 DEP NORM:-2553 SEASON(JUL 1-JUN 30):188 DEP NORM:-25536 CDD MTH TOT:54 DEP NORM:-2553 SEASON(JAN 1-DEC 31):54 DEP NORM:-25536,SOM  ,SOM  ,6,6,72306013722.0,2021-04-10 03:52,2021-04-10 03:54,2021-04-10 03:56,2021-04-10 03:56,2021-04-10 03:56,2021-04-10 03:56,2021-04-10 03:56,2021-04-10 03:56,2021-04-10 03:56,2021-04-10 03:56,2021-04-10 03:56,2021-04-10 03:56,0.12,0.18,0.2,0.21,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,,
101,5.6,209.0,144.0,2021-05-31T23:59:00,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,3055.0,90.0,,,,,,,,,,,,,,,,,,11.0,5.0,0.0,5.0,0.0,0.0,-1.2,-4.0,36.0,-0.1,-2.5,-1.62,,0.37,10-10,0,,0.0,,30.51,21.0,1006.0,79.5,66.8,29.7,29.0,436.0,54.0,30.11,29.64,1.65,,,148.0,54.0,SOM792PCP MTOT:1.65 PCP GT 24HRS:0.37 DATE(S):10 DAYS W/PCP >=.01:10 DAYS W/PCP >=.10:4  DAYS W/ PCP >=.50:0 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.19  24/1555 MIN:10 0.23  24/1556 MIN:15 0.26  24/1559 MIN:20 0.28  24/1559 MIN:30 0.30  24/1603 MIN:45 0.31  24/1603 MIN:60 0.31  24/1603 MIN:80 0.31  24/1603 MIN:100 0.31  24/1603 MIN:120 0.31  10/0417 MIN:150 0.32  10/0442 MIN:180 0.32  10/0442 AVG DLY MIN:54.0  AVG DLY MAX:79.5  AVG MLY TMP:66.8  MIN TMP:37 DATE(S):13 MAX TMP:94  DATE(S):26 DAYS MAX <=32:0 DAYS MAX >=90:5  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:29.640 LWST SLP:29.70 DATE/TIME:290436 HGST SLP:30.51 DATE/TIME:211006 HDD MTH TOT:88 DEP NORM:-2553 SEASON(JUL 1-JUN 30):276 DEP NORM:-25536 CDD MTH TOT:150 DEP NORM:-2553 SEASON(JAN 1-DEC 31):204 DEP NORM:-25536,SOM  ,SOM  ,6,6,72306013722.0,2021-05-24 15:55,2021-05-24 15:56,2021-05-24 15:59,2021-05-24 15:59,2021-05-24 16:03,2021-05-24 16:03,2021-05-24 16:03,2021-05-24 16:03,2021-05-24 16:03,2021-05-10 04:17,2021-05-10 04:42,2021-05-10 04:42,0.19,0.23,0.26,0.28,0.3,0.31,0.31,0.31,0.31,0.31,0.32,0.32,,
102,6.3,540.0,331.0,2021-06-30T23:59:00,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,3055.0,0.0,,,,,,,,,,,,,,,,,,10.0,6.0,0.0,7.0,0.0,0.0,-0.3,-16.0,-4.0,-1.4,0.6,4.05,,3.38,02-03,0,,0.0,,30.33,24.0,1051.0,85.7,76.1,29.69,11.0,1657.0,66.4,30.04,29.58,7.57,,,347.0,4.0,SOM795PCP MTOT:7.57 PCP GT 24HRS:3.38 DATE(S):2-3 DAYS W/PCP >=.01:10 DAYS W/PCP >=.10:6  DAYS W/ PCP >=.50:5 DAYS W/PCP >=1.00:5 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.47  02/1546 MIN:10 0.81  02/1550 MIN:15 1.03  02/1556 MIN:20 1.18  02/1559 MIN:30 1.30  02/1601 MIN:45 1.36  02/1601 MIN:60 1.66  02/1601 MIN:80 1.76  02/1604 MIN:100 1.80  02/1604 MIN:120 1.81  02/1617 MIN:150 1.81  02/1617 MIN:180 1.81  02/1617 AVG DLY MIN:66.4  AVG DLY MAX:85.7  AVG MLY TMP:76.1  MIN TMP:53 DATE(S):01 MAX TMP:92  DATE(S):30 19 DAYS MAX <=32:0 DAYS MAX >=90:7  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:29.580 LWST SLP:29.69 DATE/TIME:111657 HGST SLP:30.34 DATE/TIME:241040 HDD MTH TOT:0 DEP NORM:-2553 SEASON(JUL 1-JUN 30):276 DEP NORM:-25536 CDD MTH TOT:340 DEP NORM:-2553 SEASON(JAN 1-DEC 31):544 DEP NORM:-25536,SOM  ,SOM  ,6,6,72306013722.0,2021-06-02 15:46,2021-06-02 15:50,2021-06-02 15:56,2021-06-02 15:59,2021-06-02 16:01,2021-06-02 16:01,2021-06-02 16:01,2021-06-02 16:04,2021-06-02 16:04,2021-06-02 16:17,2021-06-02 16:17,2021-06-02 16:17,0.47,0.81,1.03,1.18,1.3,1.36,1.66,1.76,1.8,1.81,1.81,1.81,,
103,6.5,980.0,440.0,2021-07-31T23:59:00,0.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,8.0,6.0,0.0,19.0,0.0,0.0,-0.8,-26.0,0.0,-1.5,-0.3,0.3,,2.52,08-08,0,,0.0,,30.28,14.0,648.0,88.7,79.2,29.71,8.0,1552.0,69.6,30.02,29.56,5.03,,,466.0,0.0,SOM788PCP MTOT:5.03 PCP GT 24HRS:2.52 DATE(S):8 DAYS W/PCP >=.01:7  DAYS W/PCP >=.10:5  DAYS W/ PCP >=.50:3 DAYS W/PCP >=1.00:2 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.21  02/0619 MIN:10 0.31  02/0624 MIN:15 0.37  02/0629 MIN:20 0.44  02/0632 MIN:30 0.50  02/0638 MIN:45 0.55  02/0651 MIN:60 0.58  02/0703 MIN:80 0.68  02/0721 MIN:100 0.84  08/1317 MIN:120 0.97  08/1332 MIN:150 1.16  08/1403 MIN:180 1.33  08/1427 AVG DLY MIN:69.5  AVG DLY MAX:88.6  AVG MLY TMP:79.1  MIN TMP:59 DATE(S):03 MAX TMP:96  DATE(S):30 DAYS MAX <=32:0 DAYS MAX >=90:18 DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:29.565 LWST SLP:29.71 DATE/TIME:081552 HGST SLP:30.28 DATE/TIME:140648 HDD MTH TOT:0 DEP NORM:-2553 SEASON(JUL 1-JUN 30):0 DEP NORM:-25536 CDD MTH TOT:444 DEP NORM:-2553 SEASON(JAN 1-DEC 31):988 DEP NORM:-25536,SOM  ,SOM  ,6,6,72306013722.0,2021-07-02 06:19,2021-07-02 06:24,2021-07-02 06:29,2021-07-02 06:32,2021-07-02 06:38,2021-07-02 06:51,2021-07-02 07:03,2021-07-02 07:21,2021-07-08 13:17,2021-07-08 13:32,2021-07-08 14:03,2021-07-08 14:27,0.21,0.31,0.37,0.44,0.5,0.55,0.58,0.68,0.84,0.97,1.16,1.33,,
104,4.9,1469.0,488.0,2021-08-31T23:59:00,0.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,12.0,10.0,0.0,21.0,0.0,0.0,2.3,69.0,-1.0,2.4,2.1,-0.99,,0.80,19-20,0,,0.0,,30.2,28.0,1151.0,90.8,80.8,29.77,31.0,2359.0,70.7,30.05,29.59,3.27,,,419.0,1.0,SOM793PCP MTOT:3.27 PCP GT 24HRS:0.80 DATE(S):19-20 DAYS W/PCP >=.01:12 DAYS W/PCP >=.10:10 DAYS W/ PCP >=.50:1 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.17  14/1517 MIN:10 0.26  14/1517 MIN:15 0.36  14/1520 MIN:20 0.41  14/1522 MIN:30 0.51  14/1533 MIN:45 0.55  14/1543 MIN:60 0.55  14/1543 MIN:80 0.55  14/1543 MIN:100 0.55  14/1543 MIN:120 0.55  14/1543 MIN:150 0.55  14/1543 MIN:180 0.55  14/1543 AVG DLY MIN:70.7  AVG DLY MAX:90.8  AVG MLY TMP:80.8  MIN TMP:61 DATE(S):06 MAX TMP:100 DATE(S):13 DAYS MAX <=32:0 DAYS MAX >=90:21 DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:29.590 LWST SLP:29.77 DATE/TIME:312359 HGST SLP:30.21 DATE/TIME:281111 HDD MTH TOT:0 DEP NORM:-2553 SEASON(JUL 1-JUN 30):0 DEP NORM:-25536 CDD MTH TOT:494 DEP NORM:-2553 SEASON(JAN 1-DEC 31):1482 DEP NORM:-25536,SOM  ,SOM  ,6,6,72306013722.0,2021-08-14 15:17,2021-08-14 15:17,2021-08-14 15:20,2021-08-14 15:22,2021-08-14 15:33,2021-08-14 15:43,2021-08-14 15:43,2021-08-14 15:43,2021-08-14 15:43,2021-08-14 15:43,2021-08-14 15:43,2021-08-14 15:43,0.17,0.26,0.36,0.41,0.51,0.55,0.55,0.55,0.55,0.55,0.55,0.55,,
105,5.1,1711.0,242.0,2021-09-30T23:59:00,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,5.0,4.0,0.0,5.0,0.0,0.0,1.1,15.0,-17.0,2.0,0.1,-1.5,,1.60,09-09,0,,0.0,,30.29,12.0,1002.0,84.1,73.0,29.6,1.0,1632.0,61.8,30.03,29.57,2.86,,,227.0,20.0,SOM789PCP MTOT:2.86 PCP GT 24HRS:1.60 DATE(S):9 DAYS W/PCP >=.01:5  DAYS W/PCP >=.10:4  DAYS W/ PCP >=.50:2 DAYS W/PCP >=1.00:1 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.26  22/1157 MIN:10 0.36  22/1159 MIN:15 0.39  22/1204 MIN:20 0.40  22/1208 MIN:30 0.54  09/1031 MIN:45 0.70  09/1049 MIN:60 0.84  09/1057 MIN:80 0.93  09/1112 MIN:100 1.20  09/1144 MIN:120 1.40  09/1156 MIN:150 1.52  09/1212 MIN:180 1.59  09/1218 AVG DLY MIN:61.8  AVG DLY MAX:84.1  AVG MLY TMP:73.0  MIN TMP:49 DATE(S):25 MAX TMP:93  DATE(S):08 DAYS MAX <=32:0 DAYS MAX >=90:5  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:29.565 LWST SLP:29.60 DATE/TIME:011632 HGST SLP:30.29 DATE/TIME:121002 HDD MTH TOT:2 DEP NORM:-2553 SEASON(JUL 1-JUN 30):2 DEP NORM:-25536 CDD MTH TOT:250 DEP NORM:-2553 SEASON(JAN 1-DEC 31):1732 DEP NORM:-25536,SOM  ,SOM  ,6,6,72306013722.0,2021-09-22 11:57,2021-09-22 11:59,2021-09-22 12:04,2021-09-22 12:08,2021-09-09 10:31,2021-09-09 10:49,2021-09-09 10:57,2021-09-09 11:12,2021-09-09 11:44,2021-09-09 11:56,2021-09-09 12:12,2021-09-09 12:18,0.26,0.36,0.39,0.4,0.54,0.7,0.84,0.93,1.2,1.4,1.52,1.59,,
106,5.4,1816.0,105.0,2021-10-31T23:59:00,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,73.0,70.0,,,,,,,,,,,,,,,,,,8.0,6.0,0.0,0.0,0.0,0.0,5.0,53.0,-98.0,4.1,5.7,4.28,,4.96,09-09,0,,0.0,,30.27,6.0,1051.0,76.8,66.2,29.46,29.0,1527.0,55.5,30.0,29.53,7.53,,,52.0,168.0,SOM797PCP MTOT:7.46 PCP GT 24HRS:4.96 DATE(S):9 DAYS W/PCP >=.01:6  DAYS W/PCP >=.10:4  DAYS W/ PCP >=.50:2 DAYS W/PCP >=1.00:1 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.36  25/2035 MIN:10 0.53  25/2039 MIN:15 0.75  25/2045 MIN:20 0.89  09/0546 MIN:30 1.28  09/0556 MIN:45 1.83  09/0611 MIN:60 2.24  09/0622 MIN:80 2.81  09/0623 MIN:100 3.12  09/0628 MIN:120 3.29  09/0641 MIN:150 3.68  09/0640 MIN:180 3.85  09/0638 AVG DLY MIN:55.5  AVG DLY MAX:76.8  AVG MLY TMP:66.2  MIN TMP:42 DATE(S):19 18 MAX TMP:88  DATE(S):05 04 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:29.530 LWST SLP:29.46 DATE/TIME:291527 HGST SLP:30.28 DATE/TIME:060905 HDD MTH TOT:66 DEP NORM:-2553 SEASON(JUL 1-JUN 30):68 DEP NORM:-25536 CDD MTH TOT:109 DEP NORM:-2553 SEASON(JAN 1-DEC 31):1841 DEP NORM:-25536,SOM  ,SOM  ,6,6,72306013722.0,2021-10-25 20:35,2021-10-25 20:39,2021-10-25 20:45,2021-10-09 05:46,2021-10-09 05:56,2021-10-09 06:11,2021-10-09 06:22,2021-10-09 06:23,2021-10-09 06:28,2021-10-09 06:41,2021-10-09 06:40,2021-10-09 06:38,0.36,0.53,0.75,0.89,1.28,1.83,2.24,2.81,3.12,3.29,3.68,3.85,,
107,4.9,1816.0,0.0,2021-11-30T23:59:00,0.0,,,,,,,,,,,,,,,,,,,,,,,557.0,484.0,,,,,,,,,,,,,,,,,,4.0,2.0,9.0,0.0,0.0,0.0,-3.3,-8.0,92.0,-1.9,-4.8,-2.37,,0.52,22-22,0,,0.0,,30.57,20.0,1000.0,61.7,48.9,29.84,28.0,1700.0,36.0,30.15,29.68,0.75,,,8.0,392.0,SOM792PCP MTOT:0.75 PCP GT 24HRS:0.52 DATE(S):22 DAYS W/PCP >=.01:4  DAYS W/PCP >=.10:2  DAYS W/ PCP >=.50:1 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.06  22/0641 MIN:10 0.09  22/0645 MIN:15 0.10  22/0645 MIN:20 0.11  22/0654 MIN:30 0.13  22/0705 MIN:45 0.16  22/0705 MIN:60 0.19  22/0715 MIN:80 0.21  22/0732 MIN:100 0.23  22/0757 MIN:120 0.25  22/0814 MIN:150 0.28  22/0849 MIN:180 0.32  22/0930 AVG DLY MIN:36.0  AVG DLY MAX:61.7  AVG MLY TMP:48.9  MIN TMP:24 DATE(S):24 MAX TMP:79  DATE(S):10 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:9  DAYS MIN  <=0:0  AVG STP:29.680 LWST SLP:29.84 DATE/TIME:281700 HGST SLP:30.57 DATE/TIME:201000 HDD MTH TOT:477 DEP NORM:-2553 SEASON(JUL 1-JUN 30):545 DEP NORM:-25536 CDD MTH TOT:0 DEP NORM:-2553 SEASON(JAN 1-DEC 31):1841 DEP NORM:-25536,SOM  ,SOM  ,6,6,72306013722.0,2021-11-22 06:41,2021-11-22 06:45,2021-11-22 06:45,2021-11-22 06:54,2021-11-22 07:05,2021-11-22 07:05,2021-11-22 07:15,2021-11-22 07:32,2021-11-22 07:57,2021-11-22 08:14,2021-11-22 08:49,2021-11-22 09:30,0.06,0.09,0.1,0.11,0.13,0.16,0.19,0.21,0.23,0.25,0.28,0.32,,
108,5.8,1821.0,5.0,2021-12-31T23:59:00,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,947.0,390.0,,,,,,,,,,,,,,,,,,7.0,5.0,10.0,0.0,0.0,0.0,9.1,3.0,-280.0,10.2,8.1,-1.44,,0.68,18-19,0,,0.0,,30.56,15.0,1016.0,63.8,52.6,29.71,22.0,729.0,41.4,30.09,28.76,1.63,,,2.0,670.0,SOM801PCP MTOT:1.63 PCP GT 24HRS:0.68 DATE(S):18-19 DAYS W/PCP >=.01:7  DAYS W/PCP >=.10:5  DAYS W/ PCP >=.50:1 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.22  11/1932 MIN:10 0.30  11/1936 MIN:15 0.32  11/1941 MIN:20 0.34  11/1946 MIN:30 0.36  11/1956 MIN:45 0.37  11/1956 MIN:60 0.37  11/1956 MIN:80 0.37  11/1956 MIN:100 0.37  11/1956 MIN:120 0.38  11/2118 MIN:150 0.40  11/2148 MIN:180 0.41  11/2215 AVG DLY MIN:41.4  AVG DLY MAX:63.8  AVG MLY TMP:52.6  MIN TMP:27 DATE(S):23 13 09 MAX TMP:75  DATE(S):28 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:10 DAYS MIN  <=0:0  AVG STP:28.755 LWST SLP:29.71 DATE/TIME:220729 HGST SLP:30.56 DATE/TIME:151016 HDD MTH TOT:384 DEP NORM:-2553 SEASON(JUL 1-JUN 30):929 DEP NORM:-25536 CDD MTH TOT:6 DEP NORM:-2553 SEASON(JAN 1-DEC 31):1847 DEP NORM:-25536,SOM  ,SOM  ,6,6,72306013722.0,2021-12-11 19:32,2021-12-11 19:36,2021-12-11 19:41,2021-12-11 19:46,2021-12-11 19:56,2021-12-11 19:56,2021-12-11 19:56,2021-12-11 19:56,2021-12-11 19:56,2021-12-11 21:18,2021-12-11 21:48,2021-12-11 22:15,0.22,0.3,0.32,0.34,0.36,0.37,0.37,0.37,0.37,0.38,0.4,0.41,,
109,11.0,0.0,0.0,2021-01-31T23:59:00,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2190.0,800.0,,,,,,,,,,,,,,,,,,6.0,5.0,23.0,0.0,0.0,0.0,-0.1,0.0,2.0,-1.2,0.9,0.23,,0.81,24-25,5,1.0,5.1,01-01,30.6,28.0,1052.0,48.5,39.1,29.5,30.0,1352.0,29.7,30.1,28.69,1.62,5.1,,-7777.0,798.0,SOM879PCP MTOT:1.62 DEPNRM:+0.23 PCP GT 24HRS:0.81 DATE(S):24-25 DAYS W/PCP >=.01:6  DAYS W/PCP >=.10:5  DAYS W/ PCP >=.50:2 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.12  24/2234 MIN:10 0.13  24/2236 MIN:15 0.16  01/0039 MIN:20 0.20  01/0043 MIN:30 0.26  25/0221 MIN:45 0.32  25/0221 MIN:60 0.33  01/0115 MIN:80 0.38  01/0138 MIN:100 0.44  01/0144 MIN:120 0.47  01/0204 MIN:150 0.49  01/0226 MIN:180 0.52  01/0259 SN GT DP ON GRND:5 DATE(S):1  SN GT IN 24HRS:5.1 DATE(S): 1SN MTOT:5.1 AVG DLY MIN:29.7  AVG DLY MAX:48.5  AVG MLY TMP:39.1  DEP NORM:-0.1  MIN TMP:19 DATE(S):28 MAX TMP:67  DATE(S):30 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:23 DAYS MIN  <=0:0  AVG STP:28.695 LWST SLP:29.49 DATE/TIME:301321 HGST SLP:30.61 DATE/TIME:281055 HDD MTH TOT:795 DEP NORM:-3 SEASON(JUL 1-JUN 30):2165 DEP NORM:+13 CDD MTH TOT:0 DEP NORM: 0 SEASON(JAN 1-DEC 31):0 DEP NORM: 0,SOM  ,SOM  ,6,6,72353013967.0,2021-01-24 22:34,2021-01-24 22:36,2021-01-01 00:39,2021-01-01 00:43,2021-01-25 02:21,2021-01-25 02:21,2021-01-01 01:15,2021-01-01 01:38,2021-01-01 01:44,2021-01-01 02:04,2021-01-01 02:26,2021-01-01 02:59,0.12,0.13,0.16,0.2,0.26,0.32,0.33,0.38,0.44,0.47,0.49,0.52,,
110,12.5,0.0,0.0,2021-02-28T23:59:00,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,3156.0,966.0,,,,,,,,,,,,,,,,,,8.0,2.0,22.0,0.0,3.0,11.0,-13.3,-1.0,369.0,-14.2,-12.4,-0.9,,0.32,16-17,10,17.0,6.0,14-14,30.54,18.0,2352.0,40.4,30.4,29.49,4.0,352.0,20.4,30.14,28.71,0.68,10.6,,1.0,597.0,SOM885PCP MTOT:0.68 DEPNRM:-0.90 PCP GT 24HRS:0.32 DATE(S):16-17 DAYS W/PCP >=.01:8  DAYS W/PCP >=.10:2  DAYS W/ PCP >=.50:0 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.03  25/2232 MIN:10 0.04  25/2239 MIN:15 0.05  25/2239 MIN:20 0.05  25/2239 MIN:30 0.06  25/2250 MIN:45 0.06  25/2250 MIN:60 0.08  16/1919 MIN:80 0.10  16/1919 MIN:100 0.12  16/1919 MIN:120 0.14  16/1919 MIN:150 0.16  16/1942 MIN:180 0.16  16/2026 SN GT DP ON GRND:10 DATE(S):17 SN GT IN 24HRS:6.0 DATE(S): 14SN MTOT:10.6 AVG DLY MIN:20.4  AVG DLY MAX:40.4  AVG MLY TMP:30.4  DEP NORM:-13.3 MIN TMP:-14DATE(S):16 MAX TMP:72  DATE(S):23 DAYS MAX <=32:1 DAYS MAX >=90:0  DAYS MIN <=32:22 DAYS MIN  <=0:3  AVG STP:28.715 LWST SLP:29.47 DATE/TIME:040338 HGST SLP:30.55 DATE/TIME:182148 HDD MTH TOT:961 DEP NORM:+364 SEASON(JUL 1-JUN 30):3126 DEP NORM:+376 CDD MTH TOT:0 DEP NORM:-1 SEASON(JAN 1-DEC 31):0 DEP NORM: 0,SOM  ,SOM  ,6,6,72353013967.0,2021-02-25 22:32,2021-02-25 22:39,2021-02-25 22:39,2021-02-25 22:39,2021-02-25 22:50,2021-02-25 22:50,2021-02-16 19:19,2021-02-16 19:19,2021-02-16 19:19,2021-02-16 19:19,2021-02-16 19:42,2021-02-16 20:26,0.03,0.04,0.05,0.05,0.06,0.06,0.08,0.1,0.12,0.14,0.16,0.16,,
111,13.9,5.0,5.0,2021-03-31T23:59:00,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,3499.0,343.0,,,,,,,,,,,,,,,,,,5.0,3.0,4.0,0.0,0.0,0.0,1.9,-7.0,-66.0,3.1,0.7,-1.56,,1.23,22-23,0,,0.0,,30.47,31.0,2252.0,66.5,54.1,29.47,23.0,52.0,41.7,30.01,28.64,1.50,,,12.0,409.0,SOM796PCP MTOT:1.50 PCP GT 24HRS:1.23 DATE(S):22-23 DAYS W/PCP >=.01:5  DAYS W/PCP >=.10:3  DAYS W/ PCP >=.50:1 DAYS W/PCP >=1.00:1 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.13  22/1832 MIN:10 0.15  22/1832 MIN:15 0.17  22/1838 MIN:20 0.18  22/1838 MIN:30 0.21  22/1845 MIN:45 0.27  22/1912 MIN:60 0.35  22/1925 MIN:80 0.39  22/1925 MIN:100 0.48  22/1838 MIN:120 0.55  22/1854 MIN:150 0.68  22/1925 MIN:180 0.72  22/1925 AVG DLY MIN:41.7  AVG DLY MAX:66.5  AVG MLY TMP:54.1  MIN TMP:29 DATE(S):03 02 MAX TMP:80  DATE(S):10 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:4  DAYS MIN  <=0:0  AVG STP:28.635 LWST SLP:29.46 DATE/TIME:230100 HGST SLP:30.48 DATE/TIME:312359 HDD MTH TOT:338 DEP NORM:-2553 SEASON(JUL 1-JUN 30):3464 DEP NORM:-25536 CDD MTH TOT:5 DEP NORM:-2553 SEASON(JAN 1-DEC 31):5 DEP NORM:-25536,SOM  ,SOM  ,6,6,72353013967.0,2021-03-22 18:32,2021-03-22 18:32,2021-03-22 18:38,2021-03-22 18:38,2021-03-22 18:45,2021-03-22 19:12,2021-03-22 19:25,2021-03-22 19:25,2021-03-22 18:38,2021-03-22 18:54,2021-03-22 19:25,2021-03-22 19:25,0.13,0.15,0.17,0.18,0.21,0.27,0.35,0.39,0.48,0.55,0.68,0.72,,
